1613,moving netflix to reactivex,i fixed the readme by hand and then did a replace search for netflix/rxjava to reactivex/rxjava to replace github wiki and issue occurences.  i did a eyeball sanity check so i hope things are good. my gut feeling says there are many more com.netflix occurences somewhere else  but it s a start to get it all back to  normal .,i18n,Util,Test,Interpreter,IO
1632,composite exception - circular reference handling,the printstacktrace and getcause implementations have different approaches to handling circular references. if on a jvm where printstacktrace is called directly  the full causal chain will always be printed. if on one such as dalvik where getcause is invoked directly then it will cut the causal chain if it sees a duplicate.  see https://github.com/reactivex/rxjava/issues/1405,IO,Util,Test
1638,keep @comment text in a bib file,implements #1632. user comments marked by  @comment  are now kept in the bib file  regardless of whether they use brackets or not. -   -   -  manually tested changed features in running jabref,Util,Test,IO
1645,remove parallelmerge,removing confusing operator before locked in stone with 1.0.0 final,Util,IO
1646,add back getargument(int  class) to circumvent compilation issues,also add  @notextensible  to several of our interfaces to document they,IO,Util
1705,improve db tests,the new database tests cannot be run locally as it requires postgres and mysql to be installed. therefore  i reused the idea of the integration tests to separate the tests as  databasetest .  alterantive solution: assumetrue ( in  @beforeclass  and check whether the database is there. i opted for the separate grdle task to make it obvious when the database test is done and when not.  <s>minor thing: i added  assertutil.assertdoesnotthrow  (inspired by  to improve the output of unexpected exceptions.</s>,IO,Test
1715,298: replaces objenesis references from stubbing classes with plugin equivalents.,this enables the ios mockito plugin,IO,Util
1716,remove observable.parallel,see https://github.com/reactivex/rxjava/issues/1673,IO,Util
1727,groupby/groupbyuntil changes,this is a proposed change to  groupby  and  groupbyuntil  that does the following:  1) eliminate  groupbyuntil  and rolls that functionality into  groupby  2) adds support for reactive pull backpressure to  groupby  3) child  groupedobservable s can now be unsubscribed and they will be cleaned up and then new instances for the same key can be emitted  like  groupbyuntil  worked  except that now instead of passing in a special durationselector function  the child can be composed using  take / takeuntil /etc to cause an unsubscribe.  if the previous non-obvious groupby behavior is wanted  then instead of unsubscribing  it can be filtered to ignore all further data  which is what the old groupby used to do when a child was unsubscribed.  the reason for these changes are: - adding backpressure to  groupbyuntil  was very difficult with its existing signature as the duration selector function effectively required a  groupedobservable  being a  publishsubject  which meant multicasting. in this specific case it may have been possible to do backpressure with the multicasting  but it would be difficult and non-obvious as generally multicasting means the stream is  hot  and reactive pull backpressure can t be applied. - the existing  groupby  almost always confused people as to what would happen when they unsubscribed a child using  take  or  takeuntil . it always surprised people that it meant all further data would be dropped but the key and group would not be garbage collected. almost always on an infinite stream people determined they needed  groupbyuntil   but only after stumbling around. after speaking with @headinthebox about this briefly we had enough agreement to submit this proposal and discuss further.  now  groupby  can behave by default as people expect with  unsubscribe  and support infinite streams  garbage collection  etc as well as backpressure.  i will provide usage examples below.,IO,Util
1733,fixed concurrentmodificationexception when removing a field in the so…,1724. really simple it turned out  no changelog since i m not sure if it was in 3.5. -  -   ( ()?),Test,Util,IO
1736,fix trampolinescheduler nullpointerexception,i tried for about 30 minutes to replicate the npe reported in  but couldn t. it makes sense reading the code that an unsubscribe could trigger an npe though so i m fixing it as per recommendation of @dylansale even though i can t replicate. i confirmed that the items are being put in the queue before the wip variable is incremented  so that concurrency seems okay.,Util,IO
1738,added method singlefromstringoptional,seemed convenient  even though the source does not fully benefit from it.,Util,IO
1740,got rid of globals in tests,removed not needed initializations of  globals.prefs .,IO,Util
1742,emptyobserver and testobserver,- remove  emptyobserver  as it was confusing compared to  observers.empty()  (1741) - make  testobserver  not throw  onerrornotimplemented  if a delegate is not provided (1571),Test,IO,Util
1743,disable some actions while no database is open,i am working on this issue   i have disabled and greyed out all menu items and toolbar buttons that should not be active if no database is open. (take a look at screenshots)  ![2016-09-05_14h06_41]( ![2016-09-05_14h08_15]( ![2016-09-05_14h08_31]( ![2016-09-05_14h08_52]( ![2016-09-05_14h09_09]( ![2016-09-05_14h09_22]( ![2016-09-05_14h11_28]( ![2016-09-05_14h11_41]( ![2016-09-05_14h11_55]( ![2016-09-05_14h12_04]( ![2016-09-05_14h12_20]( -   -  insert screenshots of menu item and toolbar item  if no database is open.,IO,Test,i18n,Util
